make;model;version;year_manufacture;year_model;km;price;location
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;71.097km;R$ 61.190;São Bernardo do Campo / SP
Chevrolet;Onix;1.0 FLEX LT MANUAL;2020;2021;71.185km;R$ 73.990;São Paulo / SP
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ MANUAL;2020;2021;71.190km;R$ 82.490;Belo Horizonte / MG
Volkswagen;Polo;1.6 MSI TOTAL FLEX MANUAL;2019;2020;71.286km;R$ 69.990;Ribeirão Preto / SP
Renault;Kwid;1.0 12V SCE FLEX INTENSE MANUAL;2019;2020;71.369km;R$ 51.490;Joinville / SC
Fiat;Fiorino;1.4 MPI FURGÃO ENDURANCE 8V FLEX 2P MANUAL;2020;2021;71.431km;R$ 86.990;Mogi das Cruzes / SP
Renault;Logan;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;71.433km;R$ 56.990;São Paulo / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;71.554km;R$ 65.990;São Paulo / SP
Renault;Logan;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;71.554km;R$ 55.990;São Bernardo do Campo / SP
Fiat;Fiorino;1.4 MPI FURGÃO ENDURANCE 8V FLEX 2P MANUAL;2020;2021;71.701km;R$ 86.990;Maringá / PR
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;71.733km;R$ 86.990;São Paulo / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;71.758km;R$ 61.190;São Bernardo do Campo / SP
Renault;Sandero;1.0 12V SCE FLEX AUTHENTIQUE MANUAL;2019;2020;71.761km;R$ 50.990;São Paulo / SP
Volkswagen;Gol;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;71.780km;R$ 56.490;Ponta Grossa / PR
Chevrolet;Onix;1.0 FLEX MANUAL;2020;2020;71.783km;R$ 57.990;Ribeirão Preto / SP
Renault;Kwid;1.0 12V SCE FLEX ZEN MANUAL;2019;2020;71.846km;R$ 49.990;São Paulo / SP
Volkswagen;Gol;1.0 12V MPI TOTALFLEX 4P MANUAL;2019;2020;71.909km;R$ 53.290;Feira de Santana / BA
Fiat;Argo;1.0 FIREFLY FLEX MANUAL;2019;2020;71.913km;R$ 59.355;São Paulo / SP
Chevrolet;Onix;1.0 MPFI LT 8V FLEX 4P MANUAL;2019;2019;71.934km;R$ 59.990;Feira de Santana / BA
Chevrolet;Onix;1.0 MPFI LT 8V FLEX 4P MANUAL;2019;2019;71.934km;R$ 59.990;João pessoa / PB
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;72.000km;R$ 61.690;Duque de Caxias / RJ
Fiat;Fiorino;1.4 MPI FURGÃO HARD WORKING 8V FLEX 2P MANUAL;2019;2020;72.026km;R$ 77.990;Guarapuava / PR
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;72.039km;R$ 65.990;São Paulo / SP
Fiat;Strada;1.4 FIRE FLEX ENDURANCE CD MANUAL;2020;2021;72.107km;R$ 84.990;Campo Grande / MS
Fiat;Uno;1.0 FIRE FLEX ATTRACTIVE MANUAL;2020;2021;72.109km;R$ 52.990;Cascavel / PR
Renault;Logan;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;72.147km;R$ 56.990;São Paulo / SP
Jeep;Renegade;1.8 16V FLEX SPORT 4P AUTOMÁTICO;2019;2020;72.254km;R$ 92.990;Jundiaí / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;72.260km;R$ 59.990;São Paulo / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;72.260km;R$ 59.990;São Bernardo do Campo / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;72.354km;R$ 59.990;São Paulo / SP
Chevrolet;Onix;1.0 MPFI LT 8V FLEX 4P MANUAL;2019;2019;72.359km;R$ 59.990;Presidente Prudente / SP
Volkswagen;Polo;1.6 MSI TOTAL FLEX MANUAL;2019;2020;72.364km;R$ 69.990;Cascavel / PR
