make;model;version;year_manufacture;year_model;km;price;location
Volkswagen;Polo;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2019;2020;57.000km;R$ 82.990;Goiânia / GO
Volkswagen;T-Cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2020;2021;57.001km;R$ 115.990;Mauá / SP
Volkswagen;Tiguan;1.4 250 TSI TOTAL FLEX ALLSPACE COMFORTLINE TIPTRONIC;2019;2020;57.007km;R$ 169.990;Salvador / BA
Fiat;Toro;1.8 16V EVO FLEX ENDURANCE AT6;2020;2021;57.009km;R$ 105.790;Palmas / TO
Fiat;Strada;1.4 MPI HARD WORKING CS 8V FLEX 2P MANUAL;2019;2019;57.048km;R$ 63.490;Campo Grande / MS
Volkswagen;Polo;1.6 MSI TOTAL FLEX MANUAL;2019;2020;57.070km;R$ 69.990;Guarapuava / PR
Volkswagen;Polo;1.6 MSI TOTAL FLEX MANUAL;2019;2020;57.094km;R$ 67.990;Niterói / RJ
Jeep;Renegade;1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO;2020;2021;57.161km;R$ 95.990;Ribeirão Preto / SP
Volkswagen;Voyage;1.6 MSI TOTALFLEX 4P MANUAL;2020;2021;57.201km;R$ 63.490;Anápolis / GO
Ford;Ka;1.0 TI-VCT FLEX SE SEDAN MANUAL;2019;2020;57.224km;R$ 57.490;Presidente Prudente / SP
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;57.310km;R$ 61.590;João pessoa / PB
Volkswagen;Voyage;1.6 MSI TOTALFLEX 4P MANUAL;2021;2022;57.314km;R$ 71.990;Anápolis / GO
Audi;A3;2.0 TFSI GASOLINA SEDAN PERFORMANCE S-TRONIC;2019;2020;57.317km;R$ 189.990;São Paulo / SP
Audi;A3;2.0 TFSI GASOLINA SEDAN PERFORMANCE S-TRONIC;2019;2020;57.317km;R$ 189.990;São Paulo / SP
Fiat;Uno;1.0 FIREFLY FLEX WAY 4P MANUAL;2018;2019;57.360km;R$ 49.490;Curitiba / PR
Fiat;Toro;1.8 16V EVO FLEX FREEDOM AT6;2018;2019;57.405km;R$ 104.990;Canoas / RS
Volkswagen;Polo;1.6 MSI TOTAL FLEX MANUAL;2019;2020;57.473km;R$ 69.990;Niterói / RJ
Volkswagen;Tiguan;1.4 250 TSI TOTAL FLEX ALLSPACE COMFORTLINE TIPTRONIC;2019;2020;57.539km;R$ 169.990;Presidente Prudente / SP
Volkswagen;T-Cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2020;2021;57.616km;R$ 115.990;São Paulo / SP
Chevrolet;Onix;1.0 FLEX LT MANUAL;2020;2021;57.658km;R$ 73.990;Osasco / SP
Chevrolet;Onix;1.0 FLEX LT MANUAL;2020;2021;57.658km;R$ 73.990;Mauá / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;57.682km;R$ 65.990;Santos / SP
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;57.709km;R$ 61.590;Jaraguá do Sul / SC
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;57.723km;R$ 87.880;Presidente Prudente / SP
Renault;Sandero;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;57.780km;R$ 54.490;São Bernardo do Campo / SP
Renault;Sandero;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;57.780km;R$ 54.490;São Paulo / SP
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2020;57.805km;R$ 61.590;Canoas / RS
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;2021;2021;57.806km;R$ 126.530;São Paulo / SP
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;2021;2021;57.806km;R$ 126.530;São Paulo / SP
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;57.863km;R$ 61.590;Ribeirão Preto / SP
Jeep;Compass;2.0 16V FLEX LONGITUDE AUTOMÁTICO;2019;2020;57.898km;R$ 120.990;Presidente Prudente / SP
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;57.911km;R$ 87.880;Presidente Prudente / SP
Fiat;Argo;1.0 FIREFLY FLEX MANUAL;2021;2021;57.922km;R$ 65.990;São Paulo / SP
Renault;Duster;1.6 16V SCE FLEX DYNAMIQUE X-TRONIC;2019;2020;57.932km;R$ 84.990;São Paulo / SP
Chevrolet;Cruze;1.4 TURBO LT 16V FLEX 4P AUTOMÁTICO;2019;2020;57.979km;R$ 103.690;Niterói / RJ
Volkswagen;Tiguan;1.4 250 TSI TOTAL FLEX ALLSPACE COMFORTLINE TIPTRONIC;2019;2020;57.985km;R$ 169.990;São Paulo / SP
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;58.000km;R$ 87.880;Rio de Janeiro / RJ
Volkswagen;Tiguan;1.4 250 TSI TOTAL FLEX ALLSPACE COMFORTLINE TIPTRONIC;2019;2020;58.000km;R$ 169.990;São Jose dos Campos / SP
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2019;2020;58.000km;R$ 57.490;Natal / RN
Nissan;March;1.0 S 12V FLEX 4P MANUAL;2018;2019;58.000km;R$ 49.990;Santos / SP
Volkswagen;Gol;1.6 MSI TOTALFLEX 4P MANUAL;2020;2021;58.164km;R$ 58.590;Mauá / SP
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;58.213km;R$ 87.880;Goiânia / GO
Volkswagen;Virtus;1.6 MSI TOTAL FLEX MANUAL;2020;2021;58.313km;R$ 77.990;Feira de Santana / BA
Renault;Logan;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;58.334km;R$ 57.990;João pessoa / PB
Volkswagen;Polo;1.6 MSI TOTAL FLEX MANUAL;2019;2020;58.362km;R$ 69.990;Maceió / AL
Volkswagen;Voyage;1.6 MSI TOTALFLEX 4P MANUAL;2020;2021;58.366km;R$ 63.490;Manaus / AM
Jeep;Compass;2.0 16V FLEX LONGITUDE AUTOMÁTICO;2020;2021;58.415km;R$ 133.990;Campo Grande / MS
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;58.459km;R$ 61.590;Palmas / TO
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2020;2021;58.543km;R$ 100.520;Belo Horizonte / MG
Volkswagen;Polo;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2019;2020;58.604km;R$ 82.990;Recife / PE
Volkswagen;Polo;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2019;2020;58.620km;R$ 82.990;Natal / RN
Bmw;X1;2.0 16V TURBO ACTIVEFLEX SDRIVE20I 4P AUTOMÁTICO;2019;2020;58.622km;R$ 214.990;Campo Grande / MS
Volkswagen;Jetta;1.4 250 TSI TOTAL FLEX R-LINE TIPTRONIC;2018;2019;58.707km;R$ 129.990;Guarapuava / PR
Fiat;Toro;1.8 16V EVO FLEX ENDURANCE AT6;2020;2021;58.748km;R$ 105.790;Jundiaí / SP
Fiat;Toro;1.8 16V EVO FLEX ENDURANCE MANUAL;2020;2021;58.748km;R$ 105.790;São Paulo / SP
Volkswagen;Tiguan;1.4 250 TSI TOTAL FLEX ALLSPACE COMFORTLINE TIPTRONIC;2019;2020;58.791km;R$ 169.990;São Paulo / SP
Renault;Kwid;1.0 12V SCE FLEX ZEN MANUAL;2019;2020;58.821km;R$ 49.990;São Bernardo do Campo / SP
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;58.865km;R$ 87.880;Porto Alegre / RS
Renault;Captur;1.6 16V SCE FLEX INTENSE X-TRONIC;2019;2020;58.912km;R$ 92.490;Presidente Prudente / SP
Volkswagen;Polo;1.6 MSI TOTAL FLEX MANUAL;2019;2020;58.987km;R$ 67.990;Americana / SP
Volkswagen;T-Cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2019;2020;59.000km;R$ 109.290;Rio de Janeiro / RJ
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ MANUAL;2021;2021;59.000km;R$ 82.490;Mesquita / RJ
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2019;2020;59.000km;R$ 83.290;Niterói / RJ
Volkswagen;Gol;1.0 12V MPI TOTALFLEX 4P MANUAL;2019;2020;59.000km;R$ 53.590;Natal / RN
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2020;2021;59.000km;R$ 100.520;Maceió / AL
Jeep;Renegade;1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO;2020;2021;59.029km;R$ 98.940;Presidente Prudente / SP
Renault;Sandero;1.0 12V SCE FLEX ZEN MANUAL;2020;2021;59.045km;R$ 57.490;Pato Branco / PR
Fiat;Doblo;1.8 MPI ESSENCE 7L 16V FLEX 4P MANUAL;2020;2021;59.051km;R$ 91.990;Anápolis / GO
Jeep;Compass;2.0 16V FLEX LONGITUDE AUTOMÁTICO;2020;2020;59.052km;R$ 120.990;Duque de Caxias / RJ
Fiat;Uno;1.0 FIRE FLEX ATTRACTIVE MANUAL;2020;2021;59.079km;R$ 52.990;Santos / SP
Fiat;Toro;1.8 16V EVO FLEX ENDURANCE AT6;2020;2021;59.099km;R$ 105.790;São Paulo / SP
