make;model;version;year_manufacture;year_model;km;price;location
Fiat;Uno;1.0 FIRE FLEX ATTRACTIVE MANUAL;2019;2020;77.000km;R$ 49.490;São Paulo / SP
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;77.000km;R$ 87.880;Santos / SP
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2020;2020;77.021km;R$ 83.990;Taboão da Serra / SP
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;2020;2021;77.222km;R$ 86.990;São Paulo / SP
Chevrolet;Joy;1.0 SPE4 FLEX MANUAL;2020;2020;77.313km;R$ 57.990;Osasco / SP
Chevrolet;Joy;1.0 SPE4 FLEX MANUAL;2020;2020;77.313km;R$ 57.990;Osasco / SP
Chevrolet;Onix;1.0 MPFI JOY 8V FLEX 4P MANUAL;2020;2020;77.313km;R$ 57.990;São Bernardo do Campo / SP
Renault;Logan;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;77.390km;R$ 55.990;São Bernardo do Campo / SP
Renault;Sandero;1.6 16V SCE FLEX STEPWAY INTENSE X-TRONIC;2019;2020;77.439km;R$ 74.990;Contagem / MG
Renault;Sandero;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;77.440km;R$ 54.490;São Paulo / SP
Jeep;Renegade;2.0 16V TURBO DIESEL SPORT 4P 4X4 AUTOMÁTICO;2017;2017;77.480km;R$ 110.990;Curitiba / PR
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2020;77.511km;R$ 59.990;São Jose dos Campos / SP
Toyota;Corolla;1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO;2017;2018;77.515km;R$ 94.990;São Paulo / SP
Volkswagen;Voyage;1.6 MSI TOTALFLEX 4P MANUAL;2018;2019;77.588km;R$ 57.490;Curitiba / PR
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2020;77.608km;R$ 61.190;Curitiba / PR
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2020;77.608km;R$ 61.190;São Paulo / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;77.611km;R$ 65.990;Campo Grande / MS
Chevrolet;Onix;1.0 MPFI JOY 8V FLEX 4P MANUAL;2019;2019;77.834km;R$ 55.690;Ribeirão Preto / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;77.838km;R$ 65.990;São Paulo / SP
Volkswagen;Gol;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;77.894km;R$ 56.490;Vitória da Conquista / BA
Chevrolet;Onix;1.4 MPFI LTZ 8V FLEX 4P MANUAL;2019;2019;77.895km;R$ 70.990;João pessoa / PB
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;78.000km;R$ 65.990;Osasco / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;78.000km;R$ 65.990;Duque de Caxias / RJ
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;78.000km;R$ 65.990;Osasco / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2020;78.000km;R$ 61.690;Mesquita / RJ
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;78.000km;R$ 61.190;São Luis / MA
Fiat;Strada;1.4 FIRE FLEX ENDURANCE CD MANUAL;2020;2021;78.350km;R$ 84.990;Belo Horizonte / MG
Volkswagen;Gol;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;78.366km;R$ 56.490;Lauro de Freitas / BA
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;2020;2021;78.376km;R$ 74.990;Osasco / SP
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2019;2019;78.386km;R$ 55.990;Salvador / BA
Volkswagen;Polo;1.0 MPI TOTAL FLEX MANUAL;2020;2020;78.478km;R$ 65.420;Salvador / BA
Fiat;Argo;1.0 FIREFLY FLEX MANUAL;2021;2021;78.541km;R$ 64.990;Sorocaba / SP
Renault;Logan;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;78.581km;R$ 56.990;São Paulo / SP
Renault;Logan;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;78.587km;R$ 56.990;São Bernardo do Campo / SP
Volkswagen;Voyage;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;78.590km;R$ 61.590;Ananindeua / PA
Fiat;Uno;1.0 FIREFLY FLEX WAY 4P MANUAL;2018;2019;78.610km;R$ 49.490;Curitiba / PR
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2021;2022;78.627km;R$ 112.990;Cascavel / PR
Jeep;Compass;2.0 16V FLEX LONGITUDE AUTOMÁTICO;2019;2019;78.639km;R$ 114.990;São Paulo / SP
Jeep;Compass;2.0 16V FLEX LONGITUDE AUTOMÁTICO;2018;2019;78.639km;R$ 113.040;São Paulo / SP
Chevrolet;Onix;1.0 TURBO FLEX LTZ MANUAL;2019;2020;78.695km;R$ 79.990;João pessoa / PB
Volkswagen;Gol;1.6 MSI TOTALFLEX 4P MANUAL;2018;2019;78.790km;R$ 54.990;Ananindeua / PA
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;78.846km;R$ 61.690;Mesquita / RJ
Fiat;Uno;1.0 FIRE FLEX ATTRACTIVE MANUAL;2020;2021;78.936km;R$ 52.990;Lauro de Freitas / BA
Volkswagen;Gol;1.0 12V MPI TOTALFLEX 4P MANUAL;2019;2020;78.963km;R$ 53.890;Cascavel / PR
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;79.000km;R$ 65.990;Duque de Caxias / RJ
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;79.190km;R$ 62.690;Palmas / TO
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2021;79.194km;R$ 65.990;Pato Branco / PR
Volkswagen;Gol;1.0 12V MPI TOTALFLEX 4P MANUAL;2020;2021;79.240km;R$ 56.490;Lauro de Freitas / BA
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2020;79.255km;R$ 61.190;São Paulo / SP
Volkswagen;Polo;1.0 MPI TOTAL FLEX MANUAL;2019;2020;79.294km;R$ 65.420;Campo Grande / MS
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2019;79.299km;R$ 55.990;São Paulo / SP
Volkswagen;Gol;1.6 MSI TOTALFLEX 4P MANUAL;2020;2021;79.360km;R$ 58.590;Curitiba / PR
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;79.375km;R$ 60.990;Goiânia / GO
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2020;79.425km;R$ 62.190;Cascavel / PR
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2020;2020;79.436km;R$ 61.190;Santos / SP
Chevrolet;Onix;1.4 MPFI LTZ 8V FLEX 4P MANUAL;2019;2019;79.542km;R$ 70.990;Maceió / AL
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;79.574km;R$ 59.990;Jundiaí / SP
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;2019;2020;79.679km;R$ 61.190;Jundiaí / SP
Renault;Sandero;1.0 12V SCE FLEX LIFE MANUAL;2020;2021;79.814km;R$ 53.990;São Bernardo do Campo / SP
Volkswagen;Voyage;1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO;2019;2020;79.873km;R$ 66.590;São Paulo / SP
